time,latitude_deg,longitude_deg,height_m
5.22,51.08,-114.134,1118.5
5.235,51.08,-114.134,1118.5
5.25,51.08,-114.134,1118.5
5.265,51.08,-114.134,1118.5
5.28,51.08,-114.134,1118.5
5.295,51.08,-114.134,1118.5
5.31,51.08,-114.134,1118.5
5.325,51.08,-114.134,1118.5
5.34,51.08,-114.134,1118.5
5.355,51.08,-114.134,1118.5
5.37,51.08,-114.134,1118.5
5.385,51.08,-114.134,1118.5
5.4,51.08,-114.134,1118.5
5.415,51.08,-114.134,1118.5
5.43,51.08,-114.134,1118.5
5.445,51.08,-114.134,1118.5
5.46,51.08,-114.134,1118.5
5.475,51.08,-114.134,1118.5
5.49,51.08,-114.134,1118.5
5.505,51.08,-114.134,1118.5
5.52,51.08,-114.134,1118.5
5.535,51.08,-114.134,1118.5
5.55,51.08,-114.134,1118.5
5.565,51.08,-114.134,1118.5
5.58,51.08,-114.134,1118.5
5.595,51.08,-114.134,1118.5
5.61,51.08,-114.134,1118.5
5.625,51.08,-114.134,1118.5
5.64,51.08,-114.134,1118.5
5.655,51.08,-114.134,1118.5
5.67,51.08,-114.134,1118.5
5.685,51.08,-114.134,1118.5
5.7,51.08,-114.134,1118.5
5.715,51.08,-114.134,1118.5
5.73,51.08,-114.134,1118.5
5.745,51.08,-114.134,1118.5
5.76,51.08,-114.134,1118.5
5.775,51.08,-114.134,1118.5
5.79,51.08,-114.134,1118.5
5.805,51.08,-114.134,1118.5
5.82,51.08,-114.134,1118.5
5.835,51.08,-114.134,1118.5
5.85,51.08,-114.134,1118.5
5.865,51.08,-114.134,1118.5
5.88,51.08,-114.134,1118.5
5.895,51.08,-114.134,1118.5
5.91,51.08,-114.134,1118.5
5.925,51.08,-114.134,1118.5
5.94,51.08,-114.134,1118.5
5.955,51.08,-114.134,1118.5
5.97,51.08,-114.134,1118.5
5.985,51.08,-114.134,1118.5
6,51.08,-114.134,1118.5
6.015,51.08,-114.134,1118.5
6.03,51.08,-114.134,1118.5
6.045,51.08,-114.134,1118.5
6.06,51.08,-114.134,1118.5
6.075,51.08,-114.134,1118.5
6.09,51.08,-114.134,1118.5
6.105,51.08,-114.134,1118.5
6.12,51.08,-114.134,1118.5
6.135,51.08,-114.134,1118.5
6.15,51.08,-114.134,1118.5
6.165,51.08,-114.134,1118.5
6.18,51.08,-114.134,1118.5
6.195,51.08,-114.134,1118.5
6.21,51.08,-114.134,1118.5
6.225,51.08,-114.134,1118.5
6.24,51.08,-114.134,1118.5
6.255,51.08,-114.134,1118.5
6.27,51.08,-114.134,1118.5
6.285,51.08,-114.134,1118.5
6.3,51.08,-114.134,1118.5
6.315,51.08,-114.134,1118.5
6.33,51.08,-114.134,1118.5
6.345,51.08,-114.134,1118.5
6.36,51.08,-114.134,1118.5
6.375,51.08,-114.134,1118.5
6.39,51.08,-114.134,1118.5
6.405,51.08,-114.134,1118.5
6.42,51.08,-114.134,1118.5
6.435,51.08,-114.134,1118.5
6.45,51.08,-114.134,1118.5
6.465,51.08,-114.134,1118.5
6.48,51.08,-114.134,1118.5
6.495,51.08,-114.134,1118.5
6.51,51.08,-114.134,1118.5
6.525,51.08,-114.134,1118.5
6.54,51.08,-114.134,1118.5
6.555,51.08,-114.134,1118.5
6.57,51.08,-114.134,1118.5
6.585,51.08,-114.134,1118.5
6.6,51.08,-114.134,1118.5
6.615,51.08,-114.134,1118.5
6.63,51.08,-114.134,1118.5
6.645,51.08,-114.134,1118.5
6.66,51.08,-114.134,1118.5
6.675,51.08,-114.134,1118.5
6.69,51.08,-114.134,1118.5
6.705,51.08,-114.134,1118.5
6.72,51.08,-114.134,1118.5
6.735,51.08,-114.134,1118.5
6.75,51.08,-114.134,1118.5
6.765,51.08,-114.134,1118.5
6.78,51.08,-114.134,1118.5
6.795,51.08,-114.134,1118.5
6.81,51.08,-114.134,1118.5
6.825,51.08,-114.134,1118.5
6.84,51.08,-114.134,1118.5
6.855,51.08,-114.134,1118.5
6.87,51.08,-114.134,1118.5
6.885,51.08,-114.134,1118.5
6.9,51.08,-114.134,1118.5
6.915,51.08,-114.134,1118.5
6.93,51.08,-114.134,1118.5
6.945,51.08,-114.134,1118.5
6.96,51.08,-114.134,1118.5
6.975,51.08,-114.134,1118.5
6.99,51.08,-114.134,1118.5
7.005,51.08,-114.134,1118.5
7.02,51.08,-114.134,1118.5
7.035,51.08,-114.134,1118.5
7.05,51.08,-114.134,1118.5
7.065,51.08,-114.134,1118.5
7.08,51.08,-114.134,1118.5
7.095,51.08,-114.134,1118.5
7.11,51.08,-114.134,1118.5
7.125,51.08,-114.134,1118.5
7.14,51.08,-114.134,1118.5
7.155,51.08,-114.134,1118.5
7.17,51.08,-114.134,1118.5
7.185,51.08,-114.134,1118.5
7.2,51.08,-114.134,1118.5
7.215,51.08,-114.134,1118.5
7.23,51.08,-114.134,1118.5
7.245,51.08,-114.134,1118.5
7.26,51.08,-114.134,1118.5
7.275,51.08,-114.134,1118.5
7.29,51.08,-114.134,1118.5
7.305,51.08,-114.134,1118.5
7.32,51.08,-114.134,1118.5
7.335,51.08,-114.134,1118.5
7.35,51.08,-114.134,1118.5
7.365,51.08,-114.134,1118.5
7.38,51.08,-114.134,1118.5
7.395,51.08,-114.134,1118.5
7.41,51.08,-114.134,1118.5
7.425,51.08,-114.134,1118.5
7.44,51.08,-114.134,1118.5
7.455,51.08,-114.134,1118.5
7.47,51.08,-114.134,1118.5
7.485,51.08,-114.134,1118.5
7.5,51.08,-114.134,1118.5
7.515,51.08,-114.134,1118.5
7.53,51.08,-114.134,1118.5
7.545,51.08,-114.134,1118.5
7.56,51.08,-114.134,1118.5
7.575,51.08,-114.134,1118.5
7.59,51.08,-114.134,1118.5
7.605,51.08,-114.134,1118.5
7.62,51.08,-114.134,1118.5
7.635,51.08,-114.134,1118.5
7.65,51.08,-114.134,1118.5
7.665,51.08,-114.134,1118.5
7.68,51.08,-114.134,1118.5
7.695,51.08,-114.134,1118.5
7.71,51.08,-114.134,1118.5
7.725,51.08,-114.134,1118.5
7.74,51.08,-114.134,1118.5
7.755,51.08,-114.134,1118.5
7.77,51.08,-114.134,1118.5
7.785,51.08,-114.134,1118.5
7.8,51.08,-114.134,1118.5
7.815,51.08,-114.134,1118.5
7.83,51.08,-114.134,1118.5
7.845,51.08,-114.134,1118.5
7.86,51.08,-114.134,1118.5
7.875,51.08,-114.134,1118.5
7.89,51.08,-114.134,1118.5
7.905,51.08,-114.134,1118.5
7.92,51.08,-114.134,1118.5
7.935,51.08,-114.134,1118.5
7.95,51.08,-114.134,1118.5
7.965,51.08,-114.134,1118.5
7.98,51.08,-114.134,1118.5
7.995,51.08,-114.134,1118.5
8.01,51.08,-114.134,1118.5
8.025,51.08,-114.134,1118.5
8.04,51.08,-114.134,1118.5
8.055,51.08,-114.134,1118.5
8.07,51.08,-114.134,1118.5
8.085,51.08,-114.134,1118.5
8.1,51.08,-114.134,1118.5
8.115,51.08,-114.134,1118.5
8.13,51.08,-114.134,1118.5
8.145,51.08,-114.134,1118.5
8.16,51.08,-114.134,1118.5
8.175,51.08,-114.134,1118.5
8.19,51.08,-114.134,1118.5
8.205,51.08,-114.134,1118.5
8.22,51.08,-114.134,1118.5
8.235,51.08,-114.134,1118.5
8.25,51.08,-114.134,1118.5
8.265,51.08,-114.134,1118.5
8.28,51.08,-114.134,1118.5
8.295,51.08,-114.134,1118.5
8.31,51.08,-114.134,1118.5
8.325,51.08,-114.134,1118.5
8.34,51.08,-114.134,1118.5
8.355,51.08,-114.134,1118.5
8.37,51.08,-114.134,1118.5
8.385,51.08,-114.134,1118.5
8.4,51.08,-114.134,1118.5
8.415,51.08,-114.134,1118.5
8.43,51.08,-114.134,1118.5
8.445,51.08,-114.134,1118.5
8.46,51.08,-114.134,1118.5
8.475,51.08,-114.134,1118.5
8.49,51.08,-114.134,1118.5
8.505,51.08,-114.134,1118.5
8.52,51.08,-114.134,1118.5
8.535,51.08,-114.134,1118.5
8.55,51.08,-114.134,1118.5
8.565,51.08,-114.134,1118.5
8.58,51.08,-114.134,1118.5
8.595,51.08,-114.134,1118.5
8.61,51.08,-114.134,1118.5
8.625,51.08,-114.134,1118.5
8.64,51.08,-114.134,1118.5
8.655,51.08,-114.134,1118.5
8.67,51.08,-114.134,1118.5
8.685,51.08,-114.134,1118.5
8.7,51.08,-114.134,1118.5
8.715,51.08,-114.134,1118.5
8.73,51.08,-114.134,1118.5
8.745,51.08,-114.134,1118.5
8.76,51.08,-114.134,1118.5
8.775,51.08,-114.134,1118.5
8.79,51.08,-114.134,1118.5
8.805,51.08,-114.134,1118.5
8.82,51.08,-114.134,1118.5
8.835,51.08,-114.134,1118.5
8.85,51.08,-114.134,1118.5
8.865,51.08,-114.134,1118.5
8.88,51.08,-114.134,1118.5
8.895,51.08,-114.134,1118.5
8.91,51.08,-114.134,1118.5
8.925,51.08,-114.134,1118.5
8.94,51.08,-114.134,1118.5
8.955,51.08,-114.134,1118.5
8.97,51.08,-114.134,1118.5
8.985,51.08,-114.134,1118.5
9,51.08,-114.134,1118.5
9.015,51.08,-114.134,1118.5
9.03,51.08,-114.134,1118.5
9.045,51.08,-114.134,1118.5
9.06,51.08,-114.134,1118.5
9.075,51.08,-114.134,1118.5
9.09,51.08,-114.134,1118.5
9.105,51.08,-114.134,1118.5
9.12,51.08,-114.134,1118.5
9.135,51.08,-114.134,1118.5
9.15,51.08,-114.134,1118.5
9.165,51.08,-114.134,1118.5
9.18,51.08,-114.134,1118.5
9.195,51.08,-114.134,1118.5
9.21,51.08,-114.134,1118.5
9.225,51.08,-114.134,1118.5
9.24,51.08,-114.134,1118.5
9.255,51.08,-114.134,1118.5
9.27,51.08,-114.134,1118.5
9.285,51.08,-114.134,1118.5
9.3,51.08,-114.134,1118.5
9.315,51.08,-114.134,1118.5
9.33,51.08,-114.134,1118.5
9.345,51.08,-114.134,1118.5
9.36,51.08,-114.134,1118.5
9.375,51.08,-114.134,1118.5
9.39,51.08,-114.134,1118.5
9.405,51.08,-114.134,1118.5
9.42,51.08,-114.134,1118.5
9.435,51.08,-114.134,1118.5
9.45,51.08,-114.134,1118.5
9.465,51.08,-114.134,1118.5
9.48,51.08,-114.134,1118.5
9.495,51.08,-114.134,1118.5
9.51,51.08,-114.134,1118.5
9.525,51.08,-114.134,1118.5
9.54,51.08,-114.134,1118.5
9.555,51.08,-114.134,1118.5
9.57,51.08,-114.134,1118.5
9.585,51.08,-114.134,1118.5
9.6,51.08,-114.134,1118.5
9.615,51.08,-114.134,1118.5
9.63,51.08,-114.134,1118.5
9.645,51.08,-114.134,1118.5
9.66,51.08,-114.134,1118.5
9.675,51.08,-114.134,1118.5
9.69,51.08,-114.134,1118.5
9.705,51.08,-114.134,1118.5
9.72,51.08,-114.134,1118.5
9.735,51.08,-114.134,1118.5
9.75,51.08,-114.134,1118.5
9.765,51.08,-114.134,1118.5
9.78,51.08,-114.134,1118.5
9.795,51.08,-114.134,1118.5
9.81,51.08,-114.134,1118.5
9.825,51.08,-114.134,1118.5
9.84,51.08,-114.134,1118.5
9.855,51.08,-114.134,1118.5
9.87,51.08,-114.134,1118.5
9.885,51.08,-114.134,1118.5
9.9,51.08,-114.134,1118.5
9.915,51.08,-114.134,1118.5
9.93,51.08,-114.134,1118.5
9.945,51.08,-114.134,1118.5
9.96,51.08,-114.134,1118.5
9.975,51.08,-114.134,1118.5
9.99,51.08,-114.134,1118.5
10.005,51.08,-114.134,1118.5
10.02,51.08,-114.134,1118.5
10.035,51.08,-114.134,1118.5
10.05,51.08,-114.134,1118.5
10.065,51.08,-114.134,1118.5
10.08,51.08,-114.134,1118.5
10.095,51.08,-114.134,1118.5
10.11,51.08,-114.134,1118.5
10.125,51.08,-114.134,1118.5
10.14,51.08,-114.134,1118.5
10.155,51.08,-114.134,1118.5
10.17,51.08,-114.134,1118.5
10.185,51.08,-114.134,1118.5
10.2,51.08,-114.134,1118.5
10.215,51.08,-114.134,1118.5
10.23,51.08,-114.134,1118.5
10.245,51.08,-114.134,1118.5
10.26,51.08,-114.134,1118.5
10.275,51.08,-114.134,1118.5
10.29,51.08,-114.134,1118.5
10.305,51.08,-114.134,1118.5
10.32,51.08,-114.134,1118.5
10.335,51.08,-114.134,1118.5
10.35,51.08,-114.134,1118.5
10.365,51.08,-114.134,1118.5
10.38,51.08,-114.134,1118.5
10.395,51.08,-114.134,1118.5
10.41,51.08,-114.134,1118.5
10.425,51.08,-114.134,1118.5
10.44,51.08,-114.134,1118.5
10.455,51.08,-114.134,1118.5
10.47,51.08,-114.134,1118.5
10.485,51.08,-114.134,1118.5
10.5,51.08,-114.134,1118.5
10.515,51.08,-114.134,1118.5
10.53,51.08,-114.134,1118.5
10.545,51.08,-114.134,1118.5
10.56,51.08,-114.134,1118.5
10.575,51.08,-114.134,1118.5
10.59,51.08,-114.134,1118.5
10.605,51.08,-114.134,1118.5
10.62,51.08,-114.134,1118.5
10.635,51.08,-114.134,1118.5
10.65,51.08,-114.134,1118.5
10.665,51.08,-114.134,1118.5
10.68,51.08,-114.134,1118.5
10.695,51.08,-114.134,1118.5
10.71,51.08,-114.134,1118.5
10.725,51.08,-114.134,1118.5
10.74,51.08,-114.134,1118.5
10.755,51.08,-114.134,1118.5
10.77,51.08,-114.134,1118.5
10.785,51.08,-114.134,1118.5
10.8,51.08,-114.134,1118.5
10.815,51.08,-114.134,1118.5
10.83,51.08,-114.134,1118.5
10.845,51.08,-114.134,1118.5
10.86,51.08,-114.134,1118.5
10.875,51.08,-114.134,1118.5
10.89,51.08,-114.134,1118.5
10.905,51.08,-114.134,1118.5
10.92,51.08,-114.134,1118.5
10.935,51.08,-114.134,1118.5
10.95,51.08,-114.134,1118.5
10.965,51.08,-114.134,1118.5
10.98,51.08,-114.134,1118.5
10.995,51.08,-114.134,1118.5
11.01,51.08,-114.134,1118.5
11.025,51.08,-114.134,1118.5
11.04,51.08,-114.134,1118.5
11.055,51.08,-114.134,1118.5
11.07,51.08,-114.134,1118.5
11.085,51.08,-114.134,1118.5
11.1,51.08,-114.134,1118.5
11.115,51.08,-114.134,1118.5
11.13,51.08,-114.134,1118.5
11.145,51.08,-114.134,1118.5
11.16,51.08,-114.134,1118.5
11.175,51.08,-114.134,1118.5
11.19,51.08,-114.134,1118.5
11.205,51.08,-114.134,1118.5
11.22,51.08,-114.134,1118.5
11.235,51.08,-114.134,1118.5
11.25,51.08,-114.134,1118.5
11.265,51.08,-114.134,1118.5
11.28,51.08,-114.134,1118.5
11.295,51.08,-114.134,1118.5
11.31,51.08,-114.134,1118.5
11.325,51.08,-114.134,1118.5
11.34,51.08,-114.134,1118.5
11.355,51.08,-114.134,1118.5
11.37,51.08,-114.134,1118.5
11.385,51.08,-114.134,1118.5
11.4,51.08,-114.134,1118.5
11.415,51.08,-114.134,1118.5
11.43,51.08,-114.134,1118.5
11.445,51.08,-114.134,1118.5
11.46,51.08,-114.134,1118.5
11.475,51.08,-114.134,1118.5
11.49,51.08,-114.134,1118.5
11.505,51.08,-114.134,1118.5
11.52,51.08,-114.134,1118.5
11.535,51.08,-114.134,1118.5
11.55,51.08,-114.134,1118.5
11.565,51.08,-114.134,1118.5
11.58,51.08,-114.134,1118.5
11.595,51.08,-114.134,1118.5
11.61,51.08,-114.134,1118.5
11.625,51.08,-114.134,1118.5
11.64,51.08,-114.134,1118.5
11.655,51.08,-114.134,1118.5
11.67,51.08,-114.134,1118.5
11.685,51.08,-114.134,1118.5
11.7,51.08,-114.134,1118.5
11.715,51.08,-114.134,1118.5
11.73,51.08,-114.134,1118.5
11.745,51.08,-114.134,1118.5
11.76,51.08,-114.134,1118.5
11.775,51.08,-114.134,1118.5
11.79,51.08,-114.134,1118.5
11.805,51.08,-114.134,1118.5
11.82,51.08,-114.134,1118.5
11.835,51.08,-114.134,1118.5
11.85,51.08,-114.134,1118.5
11.865,51.08,-114.134,1118.5
11.88,51.08,-114.134,1118.5
11.895,51.08,-114.134,1118.5
11.91,51.08,-114.134,1118.5
11.925,51.08,-114.134,1118.5
11.94,51.08,-114.134,1118.5
11.955,51.08,-114.134,1118.5
11.97,51.08,-114.134,1118.5
11.985,51.08,-114.134,1118.5
12,51.08,-114.134,1118.5
12.015,51.08,-114.134,1118.5
12.03,51.08,-114.134,1118.5
12.045,51.08,-114.134,1118.5
12.06,51.08,-114.134,1118.5
12.075,51.08,-114.134,1118.5
12.09,51.08,-114.134,1118.5
12.105,51.08,-114.134,1118.5
12.12,51.08,-114.134,1118.5
12.135,51.08,-114.134,1118.5
12.15,51.08,-114.134,1118.5
12.165,51.08,-114.134,1118.5
12.18,51.08,-114.134,1118.5
12.195,51.08,-114.134,1118.5
12.21,51.08,-114.134,1118.5
12.225,51.08,-114.134,1118.5
12.24,51.08,-114.134,1118.5
12.255,51.08,-114.134,1118.5
12.27,51.08,-114.134,1118.5
12.285,51.08,-114.134,1118.5
12.3,51.08,-114.134,1118.5
12.315,51.08,-114.134,1118.5
12.33,51.08,-114.134,1118.5
12.345,51.08,-114.134,1118.5
12.36,51.08,-114.134,1118.5
12.375,51.08,-114.134,1118.5
12.39,51.08,-114.134,1118.5
12.405,51.08,-114.134,1118.5
12.42,51.08,-114.134,1118.5
12.435,51.08,-114.134,1118.5
12.45,51.08,-114.134,1118.5
12.465,51.08,-114.134,1118.5
12.48,51.08,-114.134,1118.5
12.495,51.08,-114.134,1118.5
12.51,51.08,-114.134,1118.5
12.525,51.08,-114.134,1118.5
12.54,51.08,-114.134,1118.5
12.555,51.08,-114.134,1118.5
12.57,51.08,-114.134,1118.5
12.585,51.08,-114.134,1118.5
12.6,51.08,-114.134,1118.5
12.615,51.08,-114.134,1118.5
12.63,51.08,-114.134,1118.5
12.645,51.08,-114.134,1118.5
12.66,51.08,-114.134,1118.5
12.675,51.08,-114.134,1118.5
12.69,51.08,-114.134,1118.5
12.705,51.08,-114.134,1118.5
12.72,51.08,-114.134,1118.5
12.735,51.08,-114.134,1118.5
12.75,51.08,-114.134,1118.5
12.765,51.08,-114.134,1118.5
12.78,51.08,-114.134,1118.5
12.795,51.08,-114.134,1118.5
12.81,51.08,-114.134,1118.5
12.825,51.08,-114.134,1118.5
12.84,51.08,-114.134,1118.5
12.855,51.08,-114.134,1118.5
12.87,51.08,-114.134,1118.5
12.885,51.08,-114.134,1118.5
12.9,51.08,-114.134,1118.5
12.915,51.08,-114.134,1118.5
12.93,51.08,-114.134,1118.5
12.945,51.08,-114.134,1118.51
12.96,51.08,-114.134,1118.51
12.975,51.08,-114.134,1118.51
12.99,51.08,-114.134,1118.51
13.005,51.08,-114.134,1118.51
13.02,51.08,-114.134,1118.51
13.035,51.08,-114.134,1118.51
13.05,51.08,-114.134,1118.51
13.065,51.08,-114.134,1118.51
13.08,51.08,-114.134,1118.51
13.095,51.08,-114.134,1118.51
13.11,51.08,-114.134,1118.51
13.125,51.08,-114.134,1118.51
13.14,51.08,-114.134,1118.51
13.155,51.08,-114.134,1118.51
13.17,51.08,-114.134,1118.51
13.185,51.08,-114.134,1118.51
13.2,51.08,-114.134,1118.51
13.215,51.08,-114.134,1118.51
13.23,51.08,-114.134,1118.51
13.245,51.08,-114.134,1118.51
13.26,51.08,-114.134,1118.51
13.275,51.08,-114.134,1118.51
13.29,51.08,-114.134,1118.51
13.305,51.08,-114.134,1118.51
13.32,51.08,-114.134,1118.51
13.335,51.08,-114.134,1118.51
13.35,51.08,-114.134,1118.51
13.365,51.08,-114.134,1118.51
13.38,51.08,-114.134,1118.51
13.395,51.08,-114.134,1118.51
13.41,51.08,-114.134,1118.51
13.425,51.08,-114.134,1118.51
13.44,51.08,-114.134,1118.51
13.455,51.08,-114.134,1118.51
13.47,51.08,-114.134,1118.51
13.485,51.08,-114.134,1118.51
13.5,51.08,-114.134,1118.51
13.515,51.08,-114.134,1118.51
13.53,51.08,-114.134,1118.51
13.545,51.08,-114.134,1118.51
13.56,51.08,-114.134,1118.51
13.575,51.08,-114.134,1118.51
13.59,51.08,-114.134,1118.51
13.605,51.08,-114.134,1118.51
13.62,51.08,-114.134,1118.51
13.635,51.08,-114.134,1118.51
13.65,51.08,-114.134,1118.51
13.665,51.08,-114.134,1118.51
13.68,51.08,-114.134,1118.51
13.695,51.08,-114.134,1118.51
13.71,51.08,-114.134,1118.51
13.725,51.08,-114.134,1118.51
13.74,51.08,-114.134,1118.51
13.755,51.08,-114.134,1118.51
13.77,51.08,-114.134,1118.51
13.785,51.08,-114.134,1118.51
13.8,51.08,-114.134,1118.51
13.815,51.08,-114.134,1118.51
13.83,51.08,-114.134,1118.51
13.845,51.08,-114.134,1118.51
13.86,51.08,-114.134,1118.51
13.875,51.08,-114.134,1118.51
13.89,51.08,-114.134,1118.51
13.905,51.08,-114.134,1118.51
13.92,51.08,-114.134,1118.51
13.935,51.08,-114.134,1118.51
13.95,51.08,-114.134,1118.51
13.965,51.08,-114.134,1118.51
13.98,51.08,-114.134,1118.51
13.995,51.08,-114.134,1118.51
14.01,51.08,-114.134,1118.51
14.025,51.08,-114.134,1118.51
14.04,51.08,-114.134,1118.51
14.055,51.08,-114.134,1118.51
14.07,51.08,-114.134,1118.51
14.085,51.08,-114.134,1118.51
14.1,51.08,-114.134,1118.51
14.115,51.08,-114.134,1118.51
14.13,51.08,-114.134,1118.51
14.145,51.08,-114.134,1118.51
14.16,51.08,-114.134,1118.51
14.175,51.08,-114.134,1118.51
14.19,51.08,-114.134,1118.51
14.205,51.08,-114.134,1118.51
14.22,51.08,-114.134,1118.51
14.235,51.08,-114.134,1118.51
14.25,51.08,-114.134,1118.51
14.265,51.08,-114.134,1118.51
14.28,51.08,-114.134,1118.51
14.295,51.08,-114.134,1118.51
14.31,51.08,-114.134,1118.51
14.325,51.08,-114.134,1118.51
14.34,51.08,-114.134,1118.51
14.355,51.08,-114.134,1118.51
14.37,51.08,-114.134,1118.51
14.385,51.08,-114.134,1118.51
14.4,51.08,-114.134,1118.51
14.415,51.08,-114.134,1118.51
14.43,51.08,-114.134,1118.51
14.445,51.08,-114.134,1118.51
14.46,51.08,-114.134,1118.51
14.475,51.08,-114.134,1118.51
14.49,51.08,-114.134,1118.51
14.505,51.08,-114.134,1118.51
14.52,51.08,-114.134,1118.51
14.535,51.08,-114.134,1118.51
14.55,51.08,-114.134,1118.51
14.565,51.08,-114.134,1118.51
14.58,51.08,-114.134,1118.51
14.595,51.08,-114.134,1118.51
14.61,51.08,-114.134,1118.51
14.625,51.08,-114.134,1118.51
14.64,51.08,-114.134,1118.51
14.655,51.08,-114.134,1118.51
14.67,51.08,-114.134,1118.51
14.685,51.08,-114.134,1118.51
14.7,51.08,-114.134,1118.51
14.715,51.08,-114.134,1118.51
14.73,51.08,-114.134,1118.51
14.745,51.08,-114.134,1118.51
14.76,51.08,-114.134,1118.51
14.775,51.08,-114.134,1118.51
14.79,51.08,-114.134,1118.51
14.805,51.08,-114.134,1118.51
14.82,51.08,-114.134,1118.51
14.835,51.08,-114.134,1118.51
14.85,51.08,-114.134,1118.51
14.865,51.08,-114.134,1118.51
14.88,51.08,-114.134,1118.51
14.895,51.08,-114.134,1118.51
14.91,51.08,-114.134,1118.51
14.925,51.08,-114.134,1118.51
14.94,51.08,-114.134,1118.51
14.955,51.08,-114.134,1118.51
14.97,51.08,-114.134,1118.51
14.985,51.08,-114.134,1118.51
15,51.08,-114.134,1118.51
15.015,51.08,-114.134,1118.51
15.03,51.08,-114.134,1118.51
15.045,51.08,-114.134,1118.51
15.06,51.08,-114.134,1118.51
15.075,51.08,-114.134,1118.51
15.09,51.08,-114.134,1118.51
15.105,51.08,-114.134,1118.51
15.12,51.08,-114.134,1118.51
15.135,51.08,-114.134,1118.51
15.15,51.08,-114.134,1118.51
15.165,51.08,-114.134,1118.51
15.18,51.08,-114.134,1118.51
15.195,51.08,-114.134,1118.51
15.21,51.08,-114.134,1118.51
15.225,51.08,-114.134,1118.51
15.24,51.08,-114.134,1118.51
15.255,51.08,-114.134,1118.51
15.27,51.08,-114.134,1118.51
15.285,51.08,-114.134,1118.51
15.3,51.08,-114.134,1118.51
15.315,51.08,-114.134,1118.51
15.33,51.08,-114.134,1118.51
15.345,51.08,-114.134,1118.51
15.36,51.08,-114.134,1118.51
15.375,51.08,-114.134,1118.51
15.39,51.08,-114.134,1118.51
15.405,51.08,-114.134,1118.51
15.42,51.08,-114.134,1118.51
15.435,51.08,-114.134,1118.51
15.45,51.08,-114.134,1118.51
15.465,51.08,-114.134,1118.51
15.48,51.08,-114.134,1118.51
15.495,51.08,-114.134,1118.51
15.51,51.08,-114.134,1118.51
15.525,51.08,-114.134,1118.51
15.54,51.08,-114.134,1118.51
15.555,51.08,-114.134,1118.51
15.57,51.08,-114.134,1118.51
15.585,51.08,-114.134,1118.51
15.6,51.08,-114.134,1118.51
15.615,51.08,-114.134,1118.51
15.63,51.08,-114.134,1118.51
15.645,51.08,-114.134,1118.51
15.66,51.08,-114.134,1118.51
15.675,51.08,-114.134,1118.51
15.69,51.08,-114.134,1118.51
15.705,51.08,-114.134,1118.51
15.72,51.08,-114.134,1118.51
15.735,51.08,-114.134,1118.51
15.75,51.08,-114.134,1118.51
15.765,51.08,-114.134,1118.51
15.78,51.08,-114.134,1118.51
15.795,51.08,-114.134,1118.51
15.81,51.08,-114.134,1118.51
15.825,51.08,-114.134,1118.51
15.84,51.08,-114.134,1118.51
15.855,51.08,-114.134,1118.51
15.87,51.08,-114.134,1118.51
15.885,51.08,-114.134,1118.51
15.9,51.08,-114.134,1118.51
15.915,51.08,-114.134,1118.51
15.93,51.08,-114.134,1118.51
15.945,51.08,-114.134,1118.51
15.96,51.08,-114.134,1118.51
15.975,51.08,-114.134,1118.51
15.99,51.08,-114.134,1118.51
16.005,51.08,-114.134,1118.51
16.02,51.08,-114.134,1118.51
16.035,51.08,-114.134,1118.51
16.05,51.08,-114.134,1118.51
16.065,51.08,-114.134,1118.51
16.08,51.08,-114.134,1118.51
16.095,51.08,-114.134,1118.51
16.11,51.08,-114.134,1118.51
16.125,51.08,-114.134,1118.51
16.14,51.08,-114.134,1118.51
16.155,51.08,-114.134,1118.51
16.17,51.08,-114.134,1118.51
16.185,51.08,-114.134,1118.51
16.2,51.08,-114.134,1118.51
16.215,51.08,-114.134,1118.51
16.23,51.08,-114.134,1118.51
16.245,51.08,-114.134,1118.51
16.26,51.08,-114.134,1118.51
16.275,51.08,-114.134,1118.51
16.29,51.08,-114.134,1118.51
16.305,51.08,-114.134,1118.51
16.32,51.08,-114.134,1118.51
16.335,51.08,-114.134,1118.51
16.35,51.08,-114.134,1118.51
16.365,51.08,-114.134,1118.51
16.38,51.08,-114.134,1118.51
16.395,51.08,-114.134,1118.51
16.41,51.08,-114.134,1118.51
16.425,51.08,-114.134,1118.51
16.44,51.08,-114.134,1118.51
16.455,51.08,-114.134,1118.51
16.47,51.08,-114.134,1118.51
16.485,51.08,-114.134,1118.51
16.5,51.08,-114.134,1118.51
16.515,51.08,-114.134,1118.51
16.53,51.08,-114.134,1118.51
16.545,51.08,-114.134,1118.51
16.56,51.08,-114.134,1118.51
16.575,51.08,-114.134,1118.51
16.59,51.08,-114.134,1118.51
16.605,51.08,-114.134,1118.51
16.62,51.08,-114.134,1118.51
16.635,51.08,-114.134,1118.51
16.65,51.08,-114.134,1118.51
16.665,51.08,-114.134,1118.51
16.68,51.08,-114.134,1118.51
16.695,51.08,-114.134,1118.51
16.71,51.08,-114.134,1118.51
16.725,51.08,-114.134,1118.51
16.74,51.08,-114.134,1118.51
16.755,51.08,-114.134,1118.51
16.77,51.08,-114.134,1118.51
16.785,51.08,-114.134,1118.51
16.8,51.08,-114.134,1118.51
16.815,51.08,-114.134,1118.51
16.83,51.08,-114.134,1118.51
16.845,51.08,-114.134,1118.51
16.86,51.08,-114.134,1118.51
